WKT,Longitude,Latitude,Route Name,Route Number
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Blumentritt via L Guinto,103
POINT (120.9987564 14.5543631999999),120.9987564,14.5543632,Baclaran-Blumentritt via L Guinto,103
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Blumentritt via L Guinto,103
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Blumentritt via L Guinto,103
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Baclaran-Blumentritt via L Guinto,103
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Baclaran-Blumentritt via L Guinto,103
POINT (120.990245719708 14.5690648197085),120.9902457,14.56906482,Baclaran-Blumentritt via L Guinto,103
POINT (120.990245719708 14.5690648197085),120.9902457,14.56906482,Baclaran-Blumentritt via L Guinto,103
POINT (120.9861981 14.5628423),120.9861981,14.5628423,Baclaran-Blumentritt via L Guinto,103
POINT (120.9861981 14.5628423),120.9861981,14.5628423,Baclaran-Blumentritt via L Guinto,103
POINT (120.987760069708 14.5734127197084),120.9877601,14.57341272,Baclaran-Blumentritt via L Guinto,103
POINT (120.989126642719 14.576457247787),120.9891266,14.57645725,Baclaran-Blumentritt via L Guinto,103
POINT (120.987059919708 14.5763922197085),120.9870599,14.57639222,Baclaran-Blumentritt via L Guinto,103
POINT (120.9861981 14.5628423),120.9861981,14.5628423,Baclaran-Blumentritt via L Guinto,103
POINT (120.984698219708 14.5785440197085),120.9846982,14.57854402,Baclaran-Blumentritt via L Guinto,103
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Baclaran-Blumentritt via L Guinto,103
POINT (120.982639919708 14.5822017197085),120.9826399,14.58220172,Baclaran-Blumentritt via L Guinto,103
POINT (120.981309219708 14.5848864197085),120.9813092,14.58488642,Baclaran-Blumentritt via L Guinto,103
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Baclaran-Blumentritt via L Guinto,103
POINT (120.979333819708 14.5885644197085),120.9793338,14.58856442,Baclaran-Blumentritt via L Guinto,103
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Baclaran-Blumentritt via L Guinto,103
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Baclaran-Blumentritt via L Guinto,103
POINT (120.9833302 14.5972897),120.9833302,14.5972897,Baclaran-Blumentritt via L Guinto,103
POINT (120.984589719708 14.6058021197085),120.9845897,14.60580212,Baclaran-Blumentritt via L Guinto,103
POINT (120.9847642 14.6045196),120.9847642,14.6045196,Baclaran-Blumentritt via L Guinto,103
POINT (120.9847642 14.6045196),120.9847642,14.6045196,Baclaran-Blumentritt via L Guinto,103
POINT (120.985089619708 14.6127785197085),120.9850896,14.61277852,Baclaran-Blumentritt via L Guinto,103
POINT (120.985355619708 14.6146651197085),120.9853556,14.61466512,Baclaran-Blumentritt via L Guinto,103
POINT (120.9847642 14.6045196),120.9847642,14.6045196,Baclaran-Blumentritt via L Guinto,103
POINT (120.9861981 14.6109975),120.9861981,14.6109975,Baclaran-Blumentritt via L Guinto,103
POINT (120.98758607685 14.612908420948),120.9875861,14.61290842,Baclaran-Blumentritt via L Guinto,103
POINT (120.991301105769 14.5101249),120.9913011,14.5101249,Baclaran-Dapitan,104
POINT (120.9926509 14.5353051697085),120.9926509,14.53530517,Baclaran-Dapitan,104
POINT (120.9926509 14.5353051697085),120.9926509,14.53530517,Baclaran-Dapitan,104
POINT (120.999270819708 14.5362961197085),120.9992708,14.53629612,Baclaran-Dapitan,104
POINT (120.999904919708 14.5374856),120.9999049,14.5374856,Baclaran-Dapitan,104
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Dapitan,104
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Dapitan,104
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Dapitan,104
POINT (120.996775519708 14.5489394197085),120.9967755,14.54893942,Baclaran-Dapitan,104
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Dapitan,104
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Dapitan,104
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Dapitan,104
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Baclaran-Dapitan,104
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Baclaran-Dapitan,104
POINT (120.990245719708 14.5690648197085),120.9902457,14.56906482,Baclaran-Dapitan,104
POINT (120.990245719708 14.5690648197085),120.9902457,14.56906482,Baclaran-Dapitan,104
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Baclaran-Dapitan,104
POINT (120.988587050742 14.5762314055416),120.9885871,14.57623141,Baclaran-Dapitan,104
POINT (120.986108438029 14.5799278635794),120.9861084,14.57992786,Baclaran-Dapitan,104
POINT (120.984698219708 14.5785440197085),120.9846982,14.57854402,Baclaran-Dapitan,104
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Baclaran-Dapitan,104
POINT (120.982639919708 14.5822017197085),120.9826399,14.58220172,Baclaran-Dapitan,104
POINT (120.981309219708 14.5848864197085),120.9813092,14.58488642,Baclaran-Dapitan,104
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Baclaran-Dapitan,104
POINT (120.979333819708 14.5885644197085),120.9793338,14.58856442,Baclaran-Dapitan,104
POINT (120.985831089658 14.5802726007066),120.9858311,14.5802726,Baclaran-Dapitan,104
POINT (120.9750843 14.5826472),120.9750843,14.5826472,Baclaran-Dapitan,104
POINT (120.9833302 14.5972897),120.9833302,14.5972897,Baclaran-Dapitan,104
POINT (120.984589719708 14.6058021197085),120.9845897,14.60580212,Baclaran-Dapitan,104
POINT (120.9847642 14.6045196),120.9847642,14.6045196,Baclaran-Dapitan,104
POINT (120.98758607685 14.612908420948),120.9875861,14.61290842,Baclaran-Dapitan,104
POINT (120.9861981 14.6109975),120.9861981,14.6109975,Baclaran-Dapitan,104
POINT (120.9961558 14.6208207999999),120.9961558,14.6208208,Baclaran-Dapitan,104
POINT (120.992576494671 14.6175504124841),120.9925765,14.61755041,Baclaran-Dapitan,104
POINT (120.9961558 14.6208207999999),120.9961558,14.6208208,Baclaran-Dapitan,104
POINT (120.994806819708 14.6194718197085),120.9948068,14.61947182,Baclaran-Dapitan,104
POINT (120.996430919708 14.6209582197085),120.9964309,14.62095822,Baclaran-Dapitan,104
POINT (120.995374819708 14.5310457197085),120.9953748,14.53104572,Baclaran-Divisoria via Taft,105
POINT (120.999904919708 14.5374856),120.9999049,14.5374856,Baclaran-Divisoria via Taft,105
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Divisoria via Taft,105
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Divisoria via Taft,105
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Divisoria via Taft,105
POINT (120.996775519708 14.5489394197085),120.9967755,14.54893942,Baclaran-Divisoria via Taft,105
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Divisoria via Taft,105
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Divisoria via Taft,105
POINT (120.9953855 14.5376378999999),120.9953855,14.5376379,Baclaran-Divisoria via Taft,105
POINT (120.993836504809 14.5652642742788),120.9938365,14.56526427,Baclaran-Divisoria via Taft,105
POINT (120.993836504809 14.5652642742788),120.9938365,14.56526427,Baclaran-Divisoria via Taft,105
POINT (120.990245719708 14.5690648197085),120.9902457,14.56906482,Baclaran-Divisoria via Taft,105
POINT (120.990245719708 14.5690648197085),120.9902457,14.56906482,Baclaran-Divisoria via Taft,105
POINT (120.993836504809 14.5652642742788),120.9938365,14.56526427,Baclaran-Divisoria via Taft,105
POINT (120.988587050742 14.5762314055416),120.9885871,14.57623141,Baclaran-Divisoria via Taft,105
POINT (120.993836504809 14.5652642742788),120.9938365,14.56526427,Baclaran-Divisoria via Taft,105
POINT (120.984698219708 14.5785440197085),120.9846982,14.57854402,Baclaran-Divisoria via Taft,105
POINT (120.993836504809 14.5652642742788),120.9938365,14.56526427,Baclaran-Divisoria via Taft,105
POINT (120.982639919708 14.5822017197085),120.9826399,14.58220172,Baclaran-Divisoria via Taft,105
POINT (120.981309219708 14.5848864197085),120.9813092,14.58488642,Baclaran-Divisoria via Taft,105
POINT (120.993836504809 14.5652642742788),120.9938365,14.56526427,Baclaran-Divisoria via Taft,105
POINT (120.979333819708 14.5885644197085),120.9793338,14.58856442,Baclaran-Divisoria via Taft,105
POINT (120.993836504809 14.5652642742788),120.9938365,14.56526427,Baclaran-Divisoria via Taft,105
POINT (120.974719119708 14.5946816197085),120.9747191,14.59468162,Baclaran-Divisoria via Taft,105
POINT (120.9711405 14.5959313),120.9711405,14.5959313,Baclaran-Divisoria via Taft,105
POINT (120.9732917 14.5963988),120.9732917,14.5963988,Baclaran-Divisoria via Taft,105
POINT (120.9675551 14.5958568),120.9675551,14.5958568,Baclaran-Divisoria via Taft,105
POINT (120.9675551 14.5958568),120.9675551,14.5958568,Baclaran-Divisoria via Taft,105
POINT (120.9675551 14.5958568),120.9675551,14.5958568,Baclaran-Divisoria via Taft,105
POINT (120.981638319708 14.5970954697085),120.9816383,14.59709547,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (120.981638319708 14.5970954697085),120.9816383,14.59709547,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (120.990614562292 14.600459097351),120.9906146,14.6004591,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (123.2962981 9.412564),123.2962981,9.412564,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (120.9910377 14.5973289197085),120.9910377,14.59732892,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (120.9910377 14.5973289197085),120.9910377,14.59732892,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (120.9993774 14.6007586999999),120.9993774,14.6007587,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (121.003944569708 14.6004065697085),121.0039446,14.60040657,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (121.011854519708 14.5994077197085),121.0118545,14.59940772,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (121.0134406 14.596985),121.0134406,14.596985,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (121.014342869708 14.5952962197085),121.0143429,14.59529622,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (121.0148742 14.5897931),121.0148742,14.5897931,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (121.019349269708 14.5912715197085),121.0193493,14.59127152,Bacood-Quiapo (Barbosa) via R. Magsaysay,106
POINT (120.982 14.67308),120.982,14.67308,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98198 14.66966),120.98198,14.66966,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98222 14.66782),120.98222,14.66782,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98414 14.66542),120.98414,14.66542,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98413 14.66289),120.98413,14.66289,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98409 14.6616),120.98409,14.6616,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98405 14.66004),120.98405,14.66004,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98397 14.65794),120.98397,14.65794,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98346 14.65157),120.98346,14.65157,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98289 14.65157),120.98289,14.65157,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98212 14.64592),120.98212,14.64592,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98206 14.64427),120.98206,14.64427,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98202 14.64308),120.98202,14.64308,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98199 14.64191),120.98199,14.64191,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98337 14.64092),120.98337,14.64092,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98304 14.63781),120.98304,14.63781,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98223 14.63605),120.98223,14.63605,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98133 14.63414),120.98133,14.63414,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98074 14.63285),120.98074,14.63285,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98004 14.63088),120.98004,14.63088,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.97944 14.62916),120.97944,14.62916,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.9789 14.62764),120.9789,14.62764,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.97849 14.62597),120.97849,14.62597,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.97975 14.62562),120.97975,14.62562,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98096 14.62443),120.98096,14.62443,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98198 14.62307),120.98198,14.62307,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98195 14.622),120.98195,14.622,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98383 14.62182),120.98383,14.62182,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98482 14.62045),120.98482,14.62045,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98481 14.61983),120.98481,14.61983,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98475 14.61817),120.98475,14.61817,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98456 14.61472),120.98456,14.61472,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98442 14.61287),120.98442,14.61287,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98432 14.6113),120.98432,14.6113,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98416 14.60938),120.98416,14.60938,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.98128 14.60963),120.98128,14.60963,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
POINT (120.9812 14.6086),120.9812,14.6086,BBB/Tullahan Village-Sta. Cruz via F. Huertas,107
